,num_matches,ratio,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,birth,ht,minutes,perc_ace,_1stwon_1stIn,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon,rank,hand_num,gender_num,ioc_num
501,36,30.55555555555556,36.84210526315789,17.0,23.52941176470588,1993.0,193.0,98.70727272727272,8.89,65.91600730371272,5.17,47.27,9.4,5.89,69.84,446.0,2,1,23
502,330,59.3939393939394,58.964143426294825,79.0,60.75949367088608,1992.0,170.0,110.36072190070058,4.46,66.29601708757382,5.81,50.33,11.35,6.59,65.55,31.0,1,1,2
503,166,54.21686746987952,53.333333333333336,61.0,55.73770491803278,1993.0,188.0,102.665350877193,4.71,65.89100362190813,6.03,50.7,7.65,6.14,63.95,313.0,1,1,13
504,18,11.11111111111111,0.0,11.0,18.181818181818183,2004.0,177.0,59.71875,0.0,31.773049645390078,18.16,14.81,1.0,3.84,19.49,,1,0,33
505,27,48.14814814814815,48.14814814814815,0.0,0.0,1991.0,194.0,80.62362637362638,3.24,66.03603603603604,8.83,49.2,8.61,6.36,67.45,1249.0,1,1,18
506,242,51.65289256198346,51.74825174825175,99.0,51.51515151515152,1996.0,188.4,100.41671794871796,8.08,66.8968824940048,6.32,49.69,8.72,6.31,67.62,216.0,1,1,44
507,17,23.52941176470588,23.52941176470588,0.0,0.0,1990.0,187.26666666666668,89.64423076923077,6.67,63.33333333333333,20.7,37.71,8.39,10.4,72.99,1320.0,2,1,73
508,29,37.93103448275862,37.93103448275862,0.0,0.0,1983.0,185.0,88.99747474747474,7.8,66.89314496234934,6.55,50.0,22.35,8.22,73.29,624.0,1,1,73
509,18,61.11111111111112,0.0,18.0,61.11111111111112,2003.0,182.8333333333333,99.87012987012989,22.71,78.50241545893721,5.19,50.17,14.3,4.8,73.47,562.0,2,1,80
510,352,69.31818181818183,70.0,52.0,65.38461538461539,1993.0,185.0,112.97525804493016,12.23,74.32868502938804,5.81,53.33,9.89,5.06,69.16,8.0,1,1,4
511,26,26.923076923076923,26.923076923076923,0.0,0.0,1996.0,190.375,91.5639097744361,11.12,68.74400767018217,11.79,41.64,8.94,7.06,72.62,700.0,2,1,20
512,257,55.25291828793775,55.91397849462365,71.0,53.52112676056338,1994.0,180.0,99.46282914880588,8.47,68.28569088377427,7.96,50.49,9.66,6.24,67.8,202.0,0,1,32
513,185,61.62162162162163,61.62162162162163,0.0,0.0,1989.0,161.0,107.47238695329877,1.96,62.14782896917468,6.81,47.64,10.4,8.98,62.65,25.0,1,0,81
514,72,52.77777777777778,52.17391304347826,3.0,66.66666666666666,1999.0,172.13786827469158,59.9342105263158,4.75,20.77217613273772,1.28,25.09,1.73,5.19,28.02,825.0,1,0,64
515,12,58.333333333333336,58.333333333333336,0.0,0.0,1996.0,180.0,63.94285714285715,1.46,58.004158004158,26.82,41.22,0.2,3.67,13.24,,2,0,24
516,218,47.70642201834863,49.23076923076923,23.0,34.78260869565217,1989.0,183.0,94.46786437246963,7.71,68.22391438567607,10.92,49.13,13.51,7.97,71.05,149.0,0,1,90
517,288,54.86111111111112,56.2753036437247,41.0,46.34146341463415,1996.0,179.0,91.97108081791626,8.24,64.45459268221383,12.27,46.15,7.04,8.33,62.65,59.0,1,0,18
518,90,57.77777777777777,54.54545454545454,46.0,60.86956521739131,2002.0,175.5,61.09210526315789,0.99,31.324387501358625,8.95,32.74,1.37,3.27,18.34,799.0,1,0,37
519,16,6.25,11.11111111111111,7.0,0.0,2000.0,188.4,63.2,2.97,52.60223048327137,9.11,42.46,7.34,7.53,71.24,1075.0,2,1,44
520,115,46.95652173913044,49.50495049504951,14.0,28.57142857142857,2000.0,176.25,60.15573770491803,0.02,16.31056848531095,2.35,12.69,0.92,2.75,14.68,730.0,1,0,78
521,11,45.45454545454545,45.45454545454545,0.0,0.0,1993.0,186.8,92.76666666666668,6.17,63.58381502890174,8.67,43.45,8.6,5.66,67.19,1203.0,1,1,71
522,64,43.75,44.44444444444444,1.0,0.0,1992.0,186.8,98.83531746031746,2.82,62.72425249169436,4.29,44.57,6.3,6.61,64.97,360.0,1,1,71
523,236,47.88135593220339,48.888888888888886,11.0,27.27272727272727,1998.0,185.0,91.97140082020287,7.14,66.4882335117665,7.59,49.35,12.25,7.54,68.79,201.0,1,1,46
524,208,56.25,57.99999999999999,8.0,12.5,1985.0,175.0,89.92307692307692,5.47,67.56546826453618,6.56,51.07,9.56,6.94,66.95,120.0,1,1,41
525,54,59.25925925925925,0.0,54.0,59.25925925925925,2001.0,194.0,105.48863636363636,7.91,66.98425849212924,5.8,49.02,5.36,5.81,64.23,319.0,1,1,18
526,313,49.84025559105431,51.40562248995983,64.0,43.75,1990.0,180.0,102.40858239425118,6.63,68.11822421416026,3.04,53.31,10.39,5.86,70.89,62.0,1,1,78
527,228,51.31578947368421,53.431372549019606,24.0,33.33333333333333,1984.0,196.0,82.31208131208132,15.96,73.05711264008411,10.06,49.18,12.0,6.2,71.73,152.0,1,1,32
528,61,44.26229508196721,44.26229508196721,0.0,0.0,1989.0,194.5,93.56318082788673,10.6,69.22242314647377,6.29,49.34,11.75,7.4,69.72,345.0,2,1,10
529,117,45.2991452991453,43.87755102040816,19.0,52.63157894736842,1997.0,181.5,88.97951061320754,10.25,69.82302918869226,9.49,49.03,11.76,6.79,70.11,364.0,2,1,41
530,170,50.0,50.0,22.0,50.0,1996.0,177.71428571428572,63.58235294117647,1.28,59.142759499550834,3.58,48.85,3.42,5.08,35.6,605.0,1,0,30
531,79,51.89873417721519,52.56410256410257,1.0,0.0,1993.0,185.7058823529412,100.74293966623875,15.73,72.99807815502882,8.94,51.47,5.73,6.16,66.97,409.0,1,1,42
532,29,48.27586206896552,48.27586206896552,0.0,0.0,1984.0,188.0,91.6047619047619,9.69,67.6167861628824,3.18,48.92,14.17,5.2,70.63,175.0,1,1,29
533,22,40.909090909090914,12.5,14.0,57.14285714285714,1995.0,182.65217391304347,102.39316239316238,3.41,64.75170399221032,3.8,47.97,6.02,6.44,68.02,438.0,1,1,26
534,16,37.5,37.5,0.0,0.0,1992.0,184.53846153846155,101.25,6.29,65.80645161290323,10.16,43.86,6.61,11.89,65.2,897.0,1,1,12
535,50,38.0,38.775510204081634,1.0,0.0,1991.0,188.0,87.90577249575551,18.57,74.18285172903836,8.67,47.51,9.01,7.05,72.52,267.0,1,1,17
536,13,53.84615384615385,53.84615384615385,0.0,0.0,1988.0,187.07692307692307,83.16666666666666,5.63,64.11892615239448,4.93,54.84,7.5,6.19,69.23,1326.0,1,1,3
537,97,49.48453608247423,49.48453608247423,0.0,0.0,1988.0,183.42857142857144,90.69876700680273,11.52,70.29377203290247,5.12,52.49,11.98,8.1,71.61,370.0,2,1,30
538,270,56.66666666666666,60.3960396039604,68.0,45.588235294117645,1992.0,196.0,94.95198592257417,16.57,73.28621971887004,6.65,49.96,11.61,6.14,71.22,175.0,1,1,10
539,314,60.19108280254777,60.65573770491803,70.0,58.57142857142858,1994.0,175.0,81.44283597883597,11.94,62.28439007826528,11.68,43.78,5.64,7.8,57.46,94.0,1,0,73
540,14,21.428571428571427,0.0,13.0,23.07692307692308,1985.0,171.0,60.09090909090909,4.1,34.88805970149254,8.21,21.36,0.54,2.17,10.83,248.0,1,0,73
541,200,53.0,50.70422535211267,58.0,58.620689655172406,1988.0,178.0,85.65194700923324,5.91,66.12277498858968,6.75,46.38,5.95,6.86,53.44,38.0,0,0,73
542,114,55.26315789473685,55.55555555555556,60.0,55.00000000000001,2000.0,165.3125,60.33333333333333,3.22,18.256475047378395,7.52,24.61,1.18,2.54,18.72,750.0,2,0,73
543,122,51.63934426229508,58.13953488372093,36.0,36.11111111111111,1999.0,165.3125,59.86440677966102,0.0,12.56433007985803,7.33,5.65,0.97,3.14,15.9,779.0,1,0,73
544,231,46.32034632034632,40.37267080745342,70.0,60.0,1993.0,165.3125,60.447580645161295,0.02,20.79042855741885,2.48,4.8,2.01,4.09,25.98,498.0,1,0,73
545,305,58.36065573770492,59.40170940170941,71.0,54.929577464788736,1991.0,171.0,67.84627974873928,2.21,57.6691035861166,5.0,33.6,2.84,5.96,43.27,265.0,0,0,31
546,36,55.55555555555556,66.66666666666666,18.0,44.44444444444444,2004.0,173.1818181818182,61.53125,3.68,34.38219493476593,8.6,32.17,1.77,3.18,19.86,1234.0,1,0,90
547,21,42.85714285714285,42.85714285714285,0.0,0.0,1983.0,189.0,61.25,0.0,32.648945432684506,4.75,24.31,4.56,8.37,44.23,733.0,1,0,73
548,262,64.8854961832061,64.46700507614213,65.0,66.15384615384615,1997.0,173.71428571428572,72.34156010230178,4.69,57.97955382390223,10.28,47.02,3.12,7.57,49.06,252.0,2,0,71
549,170,57.647058823529406,58.69565217391305,78.0,56.41025641025641,2000.0,177.5,60.54152494331066,1.4,57.5604979717443,7.12,53.08,1.14,2.93,16.33,663.0,2,0,27
550,68,45.588235294117645,53.65853658536586,27.0,33.33333333333333,2001.0,176.25,60.067567567567565,2.73,23.210332103321036,4.1,19.5,0.26,1.03,7.11,965.0,1,0,78
551,255,66.66666666666666,67.2514619883041,84.0,65.47619047619048,1999.0,184.0,80.54117647058823,9.7,62.65426546765861,7.39,49.2,4.01,7.35,53.84,193.0,1,0,44
552,140,55.71428571428572,56.48854961832062,9.0,44.44444444444444,1986.0,176.0,93.35318444995865,5.76,62.87921913352612,7.82,47.65,8.59,8.56,62.48,81.0,1,0,73
553,189,68.78306878306879,69.0909090909091,24.0,66.66666666666666,2000.0,180.0,62.39993481095176,5.2,58.54990271547891,5.87,45.13,1.86,4.12,28.37,530.0,2,0,50
554,315,55.23809523809524,55.24193548387096,67.0,55.223880597014926,1996.0,185.3333333333333,102.61689899730985,8.63,68.4620416134071,6.91,49.74,6.86,6.6,66.93,159.0,1,1,82
555,332,69.87951807228916,70.35573122529645,79.0,68.35443037974683,1994.0,174.0,97.74129310344829,7.22,66.05456572278975,6.15,47.28,5.46,7.86,61.35,9.0,1,0,88
556,135,65.18518518518519,67.53246753246754,58.0,62.06896551724138,2001.0,166.83333333333334,77.48537234042553,1.13,64.35835351089588,6.86,50.11,3.11,6.82,48.29,363.0,1,0,42
557,361,64.26592797783933,62.73062730627307,90.0,68.88888888888889,1995.0,179.0,93.973887329591,7.01,61.3136847408527,9.16,43.3,3.65,7.76,56.32,54.0,1,0,8
558,293,50.51194539249146,52.27272727272727,29.0,34.48275862068966,1990.0,180.0,70.00519571295433,2.36,54.39890953700625,2.44,44.7,3.93,7.86,53.97,204.0,1,0,13
559,94,59.57446808510638,63.82978723404256,47.0,55.319148936170215,2001.0,173.1818181818182,61.51221804511278,12.19,58.83743622219626,20.37,71.8,2.49,3.95,32.21,551.0,2,0,90
560,69,47.82608695652174,47.82608695652174,0.0,0.0,1993.0,173.75,60.625,0.0,23.536100056850483,8.19,23.16,2.84,6.01,40.75,334.0,2,0,88
561,71,56.33802816901409,56.33802816901409,0.0,0.0,1996.0,165.3125,81.53185483870968,6.36,60.33413056064142,15.27,46.19,5.67,7.78,53.62,150.0,1,0,73
562,31,29.03225806451613,29.03225806451613,0.0,0.0,1995.0,177.71428571428572,62.83080808080808,1.94,49.61821613897108,3.81,41.78,3.32,3.95,31.42,977.0,2,0,30
563,29,44.82758620689656,44.44444444444444,2.0,50.0,1994.0,173.5,59.92307692307692,1.29,54.8162859980139,12.81,34.82,1.48,3.75,27.72,775.0,1,0,82
564,186,53.76344086021505,54.66666666666666,36.0,50.0,1995.0,170.85714285714286,69.70511627906977,5.98,56.61566973786717,8.97,56.21,3.76,7.03,50.33,302.0,0,0,3
565,75,54.66666666666666,51.61290322580645,13.0,69.23076923076923,2000.0,173.1818181818182,60.55882352941177,1.09,24.04371584699453,7.65,14.2,2.72,5.6,35.68,729.0,2,0,90
566,202,55.940594059405946,56.896551724137936,28.0,50.0,1997.0,173.1818181818182,62.62642935268967,0.06,59.74480537316781,6.85,39.05,2.11,5.87,39.78,398.0,2,0,90
567,195,46.15384615384615,50.326797385620914,42.0,30.952380952380956,1998.0,186.96153846153845,86.51190476190476,11.81,67.65009018294255,5.73,48.15,9.32,7.17,70.05,355.0,1,1,29
568,38,42.10526315789473,38.88888888888889,20.0,45.0,1993.0,182.5,107.9005681818182,12.94,71.99781659388647,5.84,48.87,10.18,6.2,70.39,459.0,1,1,9
569,53,50.943396226415096,53.84615384615385,40.0,50.0,2003.0,173.36363636363637,66.09330484330484,6.06,65.58325912733748,14.02,53.3,3.3,6.77,45.75,616.0,1,0,29
570,60,46.66666666666666,48.78048780487805,19.0,42.10526315789473,2000.0,173.1818181818182,60.96875,7.72,44.38680727225371,9.0,36.21,3.01,4.87,29.56,788.0,1,0,90
571,28,53.57142857142857,53.57142857142857,0.0,0.0,1992.0,172.13786827469158,68.0,0.84,58.22057889349613,12.59,46.67,2.09,3.99,25.2,604.0,1,0,9
572,107,52.33644859813084,50.0,45.0,55.55555555555556,2000.0,173.36363636363637,60.38235294117647,1.07,28.886091881686596,2.14,25.97,1.28,3.14,21.03,744.0,2,0,29
573,172,62.2093023255814,65.51724137931035,85.0,58.82352941176471,1999.0,188.0,93.72890007189072,9.15,71.37699845281072,7.83,49.88,11.86,7.19,67.19,229.0,1,1,28
574,153,58.16993464052288,55.44554455445545,52.0,63.46153846153846,2001.0,162.0,62.39554073033708,0.93,55.55724958072877,6.57,43.94,2.34,5.89,37.42,629.0,1,0,17
575,96,51.04166666666666,51.04166666666666,0.0,0.0,1997.0,179.5,62.12266608771168,18.97,62.28654492979543,8.39,49.9,1.95,3.51,22.39,703.0,2,0,21
576,278,53.59712230215828,54.04040404040404,80.0,52.5,1991.0,193.0,97.8841891680974,7.38,69.03920440535876,7.28,50.69,9.75,6.92,67.97,268.0,1,1,23
577,26,57.692307692307686,28.57142857142857,19.0,68.42105263157895,2002.0,187.53125,92.4121212121212,12.59,70.19311502938706,7.39,51.24,7.74,6.39,71.74,618.0,1,1,90
578,182,50.54945054945055,51.298701298701296,28.0,46.42857142857143,1999.0,177.71428571428572,60.18333333333334,5.42,23.847959682723204,9.75,23.79,1.36,3.79,20.12,714.0,2,0,30
579,62,53.2258064516129,50.0,12.0,66.66666666666666,1995.0,174.0,59.84848484848485,0.04,25.223309230114843,5.66,32.4,0.97,2.83,19.46,655.0,2,0,60
580,11,27.27272727272727,27.27272727272727,0.0,0.0,2002.0,165.0,61.0625,0.0,37.24696356275304,12.96,41.48,0.41,0.61,3.86,,2,0,4
581,161,42.85714285714285,44.44444444444444,26.0,34.61538461538461,1984.0,177.71428571428572,61.81884057971014,3.53,44.68848050201703,11.01,37.69,2.35,5.36,36.76,545.0,1,0,30
582,184,51.08695652173913,51.40845070422535,42.0,50.0,1993.0,173.1818181818182,61.510283687943264,10.6,63.96330026200806,4.53,39.99,3.94,6.57,47.08,429.0,2,0,90
583,64,43.75,47.368421052631575,26.0,38.46153846153847,2001.0,173.1818181818182,66.72420634920636,4.38,55.88014981273408,7.38,50.81,3.51,6.61,46.91,544.0,1,0,90
584,77,74.02597402597402,76.92307692307693,25.0,68.0,2002.0,175.0,66.65526315789474,4.37,68.79910769007212,8.02,45.08,2.73,7.2,46.07,494.0,1,0,30
585,129,53.48837209302325,57.14285714285714,45.0,46.66666666666666,2000.0,168.0,72.3231884057971,5.36,58.531709976376526,8.47,49.91,4.46,7.74,53.73,298.0,2,0,84
586,88,45.45454545454545,46.478873239436616,17.0,41.17647058823529,1996.0,180.0,60.40625,3.83,28.107532605802504,6.39,30.88,0.45,1.03,9.67,1121.0,1,0,18
587,41,48.78048780487805,53.125,9.0,33.33333333333333,1998.0,173.1818181818182,72.8892857142857,7.09,56.31284916201117,7.09,61.41,3.11,7.18,51.43,631.0,2,0,90
588,13,7.6923076923076925,7.6923076923076925,0.0,0.0,1973.0,185.7058823529412,40.0,1.36,47.61904761904761,25.17,29.39,17.39,7.97,81.88,,1,1,42
589,39,30.76923076923077,35.294117647058826,5.0,0.0,1998.0,185.7058823529412,98.76851851851852,9.75,67.56433273488929,4.79,46.62,5.57,4.21,69.74,607.0,2,1,42
590,205,48.29268292682927,48.29268292682927,0.0,0.0,1991.0,182.65217391304347,89.26334095673718,16.81,72.12484993997599,8.87,49.63,11.36,6.43,69.98,221.0,1,1,26
591,162,55.55555555555556,59.4059405940594,61.0,49.18032786885246,1995.0,186.96153846153845,93.0847222222222,15.87,72.53843637553157,7.77,49.25,7.02,6.37,65.83,296.0,1,1,29
592,41,39.02439024390244,35.714285714285715,27.0,40.74074074074074,1999.0,190.0,109.055,6.7,64.2656162070906,8.44,46.41,7.72,6.6,69.07,529.0,1,1,87
593,237,51.0548523206751,51.0,37.0,51.35135135135135,1994.0,163.83333333333334,65.39327443716158,3.43,54.74745092025619,4.63,42.33,3.34,7.23,47.0,260.0,1,0,43
594,12,58.333333333333336,58.333333333333336,0.0,0.0,1993.0,187.53125,80.27142857142857,8.12,65.17094017094017,8.97,48.7,7.97,10.9,63.52,1002.0,1,1,90
595,49,51.02040816326531,51.02040816326531,0.0,0.0,1989.0,187.53125,91.40166666666669,13.94,73.19688109161794,8.09,50.35,10.69,9.38,70.18,372.0,2,1,90
596,57,45.614035087719294,45.614035087719294,0.0,0.0,1990.0,185.7058823529412,96.94602977667492,3.94,62.35449783622633,4.67,50.41,14.49,9.23,70.5,536.0,0,1,42
597,245,47.755102040816325,46.96969696969697,47.0,51.06382978723404,1989.0,163.83333333333334,61.70589610042735,1.12,53.46920352465606,4.53,27.91,2.31,5.54,39.17,380.0,2,0,43
598,39,30.76923076923077,30.76923076923077,0.0,0.0,1995.0,177.25,62.4212962962963,10.87,59.22174840085288,8.32,36.73,1.55,1.6,14.44,785.0,1,0,58
599,70,37.142857142857146,39.62264150943396,17.0,29.411764705882355,1995.0,172.75,61.855769230769226,7.4,35.48597521200261,11.06,36.02,3.01,6.64,40.48,752.0,1,0,14
600,100,53.0,54.65116279069767,14.0,42.85714285714285,1994.0,163.83333333333334,60.22340425531915,2.17,17.375231053604438,1.09,18.63,2.19,6.17,37.4,546.0,2,0,43
601,279,55.55555555555556,55.60538116591929,56.0,55.35714285714286,1996.0,187.53125,94.7451612903226,15.49,73.13921151644037,6.78,53.03,17.43,7.55,72.91,197.0,1,1,90
602,211,45.49763033175356,43.333333333333336,61.0,50.81967213114754,1988.0,190.0,100.7975543478261,19.29,75.4747392472971,12.16,48.73,10.53,6.47,72.7,163.0,1,1,47
603,11,27.27272727272727,27.27272727272727,0.0,0.0,1995.0,185.0,92.97916666666666,5.74,62.91390728476821,12.36,43.69,5.04,10.29,68.7,1297.0,2,1,15
604,207,58.93719806763285,59.77653631284916,28.0,53.57142857142857,1996.0,173.36363636363637,60.535294117647055,2.72,29.69447036707122,4.54,30.94,1.79,4.38,26.91,539.0,1,0,29
605,94,60.63829787234043,60.63829787234043,0.0,0.0,1987.0,172.25,59.89189189189189,0.0,7.009235140895099,2.63,3.15,2.88,5.22,35.67,451.0,1,0,26
606,117,56.41025641025641,57.407407407407405,9.0,44.44444444444444,1996.0,172.13786827469158,62.64839572192514,3.68,41.11745032461145,6.65,49.68,2.88,6.73,42.26,587.0,2,0,36
607,196,51.53061224489795,49.39024390243903,32.0,62.5,1994.0,178.0,92.42642001042208,5.88,62.0615347779241,7.09,47.25,4.62,8.41,62.1,106.0,1,0,14
608,47,31.91489361702128,33.33333333333333,2.0,0.0,2000.0,172.13786827469158,59.625,0.0,18.014329580348004,4.91,3.0,0.56,1.78,11.21,1254.0,2,0,46
609,18,27.77777777777778,27.77777777777778,0.0,0.0,1998.0,172.13786827469158,59.5,0.0,18.451612903225804,3.35,15.7,0.13,1.13,6.67,,2,0,46
610,189,61.37566137566137,65.3061224489796,42.0,47.61904761904761,1999.0,172.25,61.41975673122343,5.23,62.10104609302901,5.18,44.5,2.78,6.79,42.57,440.0,2,0,26
611,42,50.0,50.0,22.0,50.0,2002.0,176.5,60.88095238095238,0.0,22.709163346613543,2.39,21.88,1.56,2.77,25.74,612.0,1,0,32
612,91,46.15384615384615,31.818181818181817,47.0,59.57446808510638,1998.0,186.96153846153845,103.08163265306123,6.57,66.45833333333333,8.33,47.26,7.71,6.66,68.22,455.0,1,1,29
613,23,26.08695652173913,26.08695652173913,0.0,0.0,1995.0,183.42857142857144,93.09803921568628,15.19,72.24926971762414,5.74,47.68,12.75,6.37,74.12,435.0,1,1,30
614,191,41.8848167539267,43.604651162790695,19.0,26.31578947368421,1992.0,185.0,92.45377252252251,8.87,68.38746438746439,4.28,50.9,13.46,8.08,71.6,296.0,0,1,90
615,104,46.15384615384615,47.368421052631575,9.0,33.33333333333333,1992.0,187.53125,94.63541666666666,8.95,67.25274725274726,3.96,48.65,9.06,7.32,69.26,422.0,2,1,90
616,27,25.925925925925924,26.923076923076923,1.0,0.0,1998.0,187.53125,100.20357142857142,5.17,64.94496189669772,5.17,49.08,9.35,7.08,70.78,676.0,2,1,90
617,70,40.0,38.18181818181819,15.0,46.66666666666666,1997.0,187.26666666666668,79.01785714285714,21.99,73.53058776489404,10.48,44.21,7.89,7.39,71.12,435.0,1,1,73
618,226,45.13274336283185,45.13274336283185,0.0,0.0,1989.0,165.3125,77.20406388361796,2.03,55.10924530102089,8.36,38.22,7.22,8.03,58.08,95.0,1,0,73
619,324,49.38271604938272,52.23880597014925,56.0,35.714285714285715,1990.0,185.0,93.84672256097562,11.55,72.4900455062571,5.26,51.82,13.61,6.49,73.24,104.0,1,1,73
620,225,46.66666666666666,51.461988304093566,54.0,31.48148148148148,1994.0,187.26666666666668,91.67619047619048,13.07,70.55066292461048,7.8,46.15,11.74,6.91,68.94,323.0,1,1,73
621,51,41.17647058823529,16.666666666666664,39.0,48.71794871794872,2003.0,173.36363636363637,62.614285714285714,4.3,79.29006047703322,18.92,61.25,0.61,0.9,8.23,1117.0,2,0,29
622,26,34.61538461538461,34.61538461538461,0.0,0.0,1989.0,184.53846153846155,98.49019607843135,1.86,60.71152358855375,3.17,48.03,6.2,9.39,68.11,732.0,1,1,12
623,71,43.66197183098591,41.26984126984127,8.0,62.5,1995.0,186.96153846153845,99.03024193548389,12.65,67.23434979719634,7.49,47.9,5.95,7.29,67.42,538.0,2,1,29
624,287,57.8397212543554,60.3448275862069,55.0,47.27272727272727,1987.0,178.0,110.1660111520462,7.45,68.3650298041442,8.42,49.79,11.6,6.04,68.24,24.0,1,1,42
625,16,31.25,31.25,0.0,0.0,1986.0,186.96153846153845,80.35454545454544,20.03,71.50537634408603,6.18,50.0,14.35,5.6,76.04,977.0,1,1,29
626,54,46.2962962962963,47.16981132075472,1.0,0.0,1990.0,184.53846153846155,88.52206896551724,13.53,72.05452775073027,11.54,48.57,4.08,8.85,68.09,882.0,2,1,12
627,54,33.33333333333333,36.84210526315789,16.0,25.0,1992.0,185.7058823529412,103.76388888888889,8.89,67.84347086346236,8.29,48.37,9.95,6.19,70.72,455.0,2,1,42
628,163,46.01226993865031,46.875,3.0,0.0,1992.0,184.5,102.2,5.2,66.72006990969997,6.41,49.92,5.16,6.02,65.02,273.0,1,1,2
629,357,61.06442577030813,60.2996254681648,90.0,63.33333333333333,1990.0,183.0,104.75724374628736,10.49,70.23097214180017,8.32,51.33,7.35,7.19,66.07,130.0,0,1,2
630,37,51.35135135135135,53.84615384615385,24.0,50.0,2001.0,184.5,94.26461988304094,9.05,68.33922261484099,10.32,49.74,3.62,5.82,64.35,450.0,0,1,2
631,152,44.73684210526316,50.0,50.0,34.0,1992.0,184.5,91.79586834733894,11.27,68.63734679163662,8.09,47.04,6.33,6.87,67.31,316.0,1,1,2
632,66,33.33333333333333,32.8125,2.0,50.0,1996.0,183.66666666666663,89.29545454545455,6.21,65.96464836404662,5.6,49.2,9.87,5.1,69.03,579.0,2,1,16
633,264,55.68181818181818,55.60165975103735,23.0,56.52173913043478,1995.0,174.8,64.99119134833421,9.41,53.946304677883546,9.95,46.98,3.2,7.48,45.2,283.0,2,0,16
634,235,57.44680851063831,57.692307692307686,1.0,0.0,1995.0,174.8,66.22962962962963,8.41,52.86094706958359,3.41,41.41,3.82,7.36,49.33,175.0,1,0,16
635,14,7.142857142857142,7.142857142857142,0.0,0.0,2001.0,175.5,60.5,2.28,22.76707530647986,2.28,25.66,0.33,1.0,14.31,,2,0,37
636,237,56.540084388185655,58.42105263157895,47.0,48.93617021276596,1997.0,173.5,60.432038834951456,1.01,30.950937227116587,4.03,22.19,1.25,2.84,17.81,583.0,1,0,82
637,203,48.76847290640394,47.70114942528736,29.0,55.172413793103445,1998.0,172.0,72.4660062160062,12.18,57.93995428316614,9.91,46.14,5.02,7.51,55.06,260.0,1,0,37
638,50,32.0,32.0,0.0,0.0,1986.0,196.0,91.17830882352942,11.14,66.91336525903353,4.66,43.22,11.81,6.46,71.92,337.0,1,1,91
639,186,54.83870967741935,55.13513513513514,1.0,0.0,1991.0,172.13786827469158,61.05742296918767,4.56,35.50707820840102,10.68,48.53,2.12,4.05,26.57,453.0,1,0,61
640,167,55.08982035928144,53.03030303030303,35.0,62.85714285714285,1999.0,166.83333333333334,60.32666666666667,1.0,14.266396213657876,3.03,9.81,1.14,3.7,23.63,749.0,2,0,42
641,213,61.97183098591549,58.992805755395686,74.0,67.56756756756756,1990.0,166.83333333333334,61.91077441077441,0.89,65.56383026559391,5.59,58.66,1.75,5.76,35.87,486.0,1,0,42
642,90,60.0,33.33333333333333,66.0,69.6969696969697,2001.0,166.83333333333334,61.125,1.98,30.62184291572088,9.9,36.33,0.89,1.67,15.19,925.0,2,0,42
643,304,56.57894736842105,57.971014492753625,97.0,53.608247422680414,1992.0,184.5,99.62658562367864,3.77,63.32340284673949,4.91,49.92,5.48,7.01,64.93,210.0,1,1,2
644,300,58.333333333333336,58.44748858447488,81.0,58.0246913580247,1990.0,190.0,112.51657142857142,7.61,69.7374903230347,7.62,52.04,8.17,6.32,68.93,72.0,0,1,2
645,357,49.57983193277311,49.62686567164179,89.0,49.43820224719101,1992.0,185.7058823529412,97.34091337099812,11.62,71.08777019591706,8.75,50.6,8.71,6.54,69.1,207.0,1,1,42
646,60,40.0,40.81632653061224,11.0,36.36363636363637,1988.0,185.6747825006256,89.5,9.04,67.4621385956861,9.55,48.49,10.36,7.75,67.12,566.0,2,1,11
647,243,48.971193415637856,52.0618556701031,49.0,36.734693877551024,1981.0,188.0,108.7078476551911,23.51,77.11240801826948,7.53,50.54,17.86,6.18,74.45,50.0,0,1,26
648,52,42.30769230769231,42.30769230769231,0.0,0.0,1993.0,188.0,96.78333333333332,7.9,66.5092314297982,6.61,50.94,9.01,10.49,70.19,621.0,1,1,17
649,92,52.17391304347826,29.166666666666668,68.0,60.29411764705882,1998.0,184.53846153846155,93.16003787878788,5.15,63.757749165474486,3.7,52.33,8.13,6.36,67.25,360.0,1,1,12
650,273,59.34065934065934,60.0,88.0,57.95454545454546,2000.0,193.0,106.80113446780112,15.57,73.39684014869889,8.6,49.4,8.48,6.32,68.93,122.0,1,1,14
651,24,45.83333333333333,43.75,8.0,50.0,1996.0,187.53125,100.9090909090909,15.9,72.03219315895373,14.69,44.17,8.15,9.02,68.0,778.0,2,1,90
652,248,79.83870967741935,79.83870967741935,0.0,0.0,1992.0,172.13786827469158,60.90080808080808,0.42,51.06376437025496,7.23,38.21,0.96,3.86,21.29,393.0,1,0,15
653,83,68.67469879518072,76.19047619047619,41.0,60.97560975609756,1997.0,172.13786827469158,61.82085020242915,3.64,48.19734345351044,3.57,55.55,2.37,6.11,34.95,506.0,1,0,54
654,49,36.734693877551024,37.5,1.0,0.0,1989.0,180.0,83.47759856630825,8.73,66.52474720596062,9.15,47.34,10.67,9.05,73.62,644.0,1,1,12
655,250,50.4,52.46636771300448,27.0,33.33333333333333,1983.0,188.0,111.10349462365592,11.7,71.04592821304514,7.23,49.38,9.29,5.91,69.77,44.0,0,1,26
