,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
3313,SHINTARO MOCHIZUKI,0.42857142857142855,0.0,0.0,14.0,0.42857142857142855,R,M,JPN,2003.0,176.28571428571428,93.52083333333334,2.71,0.5291750503018109,135.0,12.69,40.45,8.24,5.17,63.0
3318,SHO SHIMABUKURO,0.5238095238095238,18.0,0.5555555555555556,3.0,0.3333333333333333,U,M,JPN,1997.0,176.28571428571428,100.06818181818181,11.75,0.6113161131611317,155.0,8.43,50.0,10.39,6.47,69.12
3324,SHUAI PENG,0.5888888888888889,174.0,0.5977011494252874,6.0,0.3333333333333333,R,F,CHN,1986.0,173.0,90.09561448240694,3.99,0.5505223823686418,1475.0,3.91,47.19,5.62,7.88,60.09
3325,SHUAI ZHANG,0.5765472312703583,246.0,0.5894308943089431,61.0,0.5245901639344263,R,F,CHN,1989.0,177.0,88.3706866579748,4.59,0.565858748754921,2407.0,5.72,46.18,5.59,8.48,61.14
3326,SHUICHI SEKIGUCHI,0.49324324324324326,134.0,0.5223880597014925,14.0,0.21428571428571427,R,M,JPN,1991.0,176.28571428571428,85.61269406392694,7.54,0.6033092553997195,980.0,5.44,50.48,12.62,7.12,69.42
3327,SHUKO AOYAMA,0.42857142857142855,90.0,0.43333333333333335,1.0,0.0,R,F,JPN,1988.0,163.83333333333334,80.63461538461539,0.22,0.44921338888558376,894.0,8.9,35.72,3.0,7.47,50.89
3328,SHUO FENG,0.42857142857142855,80.0,0.4375,4.0,0.25,U,F,CHN,1998.0,174.8,60.38194444444444,3.16,0.47630273738292284,684.0,4.74,40.28,2.22,4.7,31.06
3329,SHUYUE MA,0.45925925925925926,120.0,0.48333333333333334,15.0,0.26666666666666666,R,F,CHN,1999.0,174.8,63.53524083075563,5.43,0.5054079596765725,833.0,6.6,53.94,3.21,5.55,40.7
3332,SIDHARTH RAWAT,0.4787234042553192,86.0,0.46511627906976744,8.0,0.625,U,M,IND,1993.0,183.8,90.72562358276645,9.91,0.6093362282878412,607.0,3.88,51.34,8.41,8.61,67.85
3334,SIJIA WEI,0.3333333333333333,12.0,0.3333333333333333,0.0,0.0,U,F,CHN,2004.0,174.8,61.0,2.97,0.24600246002460024,72.0,7.43,32.0,3.56,5.87,43.77
3338,SILVIA SOLER ESPINOSA,0.4946808510638298,188.0,0.4946808510638298,0.0,0.0,R,F,ESP,1987.0,172.25,75.58273910582909,1.69,0.5105707197886771,1467.0,4.99,41.09,4.83,7.41,57.67
3339,SIMON CARR,0.14285714285714285,10.0,0.1,4.0,0.25,R,M,IRL,1999.0,185.6747825006256,93.66666666666666,6.08,0.5564516129032258,105.0,7.6,45.0,8.66,7.09,71.34
3340,SIMONA HALEP,0.7406143344709898,247.0,0.7368421052631579,46.0,0.7608695652173914,R,F,ROU,1991.0,168.0,89.32067062818336,4.2,0.5871540360275196,2016.0,5.47,47.88,4.45,7.11,58.31
3344,SIMONA WALTERT,0.6436170212765957,130.0,0.6538461538461539,58.0,0.6206896551724138,R,F,SUI,2000.0,171.33333333333334,62.1112618724559,0.94,0.6124714589402409,1574.0,12.73,48.41,2.92,6.17,40.21
3345,SIMONE BOLELLI,0.5681818181818182,132.0,0.5681818181818182,0.0,0.0,R,M,ITA,1985.0,183.0,100.89754385964912,4.29,0.6387475694959236,781.0,1.96,53.58,12.54,7.0,70.98
3347,SINA HERRMANN,0.5480769230769231,32.0,0.46875,72.0,0.5833333333333334,R,F,GER,2001.0,176.5,60.13829787234043,1.17,0.15323237257775607,376.0,5.84,8.92,1.41,4.54,27.69
3350,SINJA KRAUS,0.5652173913043478,50.0,0.54,65.0,0.5846153846153846,U,F,AUT,2002.0,165.0,60.04,0.0,0.24319705534376232,300.0,2.0,21.02,1.12,3.6,21.07
3352,SKANDER MANSOURI,0.41379310344827586,35.0,0.4,23.0,0.43478260869565216,R,M,TUN,1995.0,185.0,96.12745098039215,15.74,0.6115350089766607,446.0,12.64,46.12,6.32,7.84,70.64
3353,SLOANE STEPHENS,0.5841584158415841,156.0,0.6282051282051282,46.0,0.43478260869565216,R,F,USA,1993.0,170.0,98.41424535916062,2.67,0.5676855895196506,1629.0,3.55,47.94,5.0,7.9,61.74
3358,SO RA LEE,0.5692307692307692,104.0,0.5480769230769231,26.0,0.6538461538461539,L,F,KOR,1994.0,172.13786827469158,60.839285714285715,0.03,0.20167975567190227,401.0,3.75,25.4,1.27,3.56,25.55
3363,SOFIA KENIN,0.6357615894039735,248.0,0.6330645161290323,54.0,0.6481481481481481,R,F,USA,1998.0,170.0,86.70880681818181,3.61,0.572134474543369,2270.0,7.72,44.62,9.56,8.36,58.75
3367,SOFIA MUNERA SANCHEZ,0.25,12.0,0.25,0.0,0.0,U,F,COL,1999.0,162.0,60.22222222222222,4.2,0.271356783919598,54.0,12.59,29.43,0.93,4.3,24.3
3371,SOFIA SHAPATAVA,0.4528985507246377,214.0,0.4532710280373832,62.0,0.45161290322580644,R,F,GEO,1989.0,171.0,63.55107284768212,4.38,0.5405326064730747,2518.0,4.82,46.37,3.04,5.48,38.83
3380,SOFYA LANSERE,0.47692307692307695,87.0,0.5057471264367817,43.0,0.4186046511627907,U,F,RUS,2000.0,165.3125,61.25332068311195,3.58,0.4945266608099019,1668.0,22.4,49.98,2.63,7.17,40.95
3381,SOFYA ZHUK,0.6352201257861635,159.0,0.6352201257861635,0.0,0.0,R,F,RUS,1999.0,165.3125,72.63144417890065,0.59,0.5487403369168528,1364.0,9.1,43.75,2.75,7.01,46.92
3383,SOHYUN PARK,0.6370967741935484,46.0,0.5869565217391305,78.0,0.6666666666666666,U,F,KOR,2002.0,172.13786827469158,60.41940928270043,5.52,0.5345985024528789,879.0,7.28,49.64,1.42,4.39,27.11
3391,SOON WOO KWON,0.5954198473282443,205.0,0.6146341463414634,57.0,0.5263157894736842,R,M,KOR,1998.0,180.0,101.18081761006289,10.33,0.629119325484551,1702.0,7.46,52.71,13.28,6.54,68.25
3396,SOPHIA WHITTLE,0.5666666666666667,36.0,0.5833333333333334,24.0,0.5416666666666666,U,F,USA,1997.0,173.1818181818182,61.74547511312217,5.41,0.6379928315412187,576.0,4.45,49.66,2.64,5.19,43.53
3398,SOPHIE CHANG,0.4895833333333333,160.0,0.5,32.0,0.4375,U,F,USA,1997.0,173.1818181818182,63.64459400781589,6.75,0.5558907940245787,1918.0,13.66,53.69,3.37,6.09,45.2
3404,SORA FUKUDA,0.38461538461538464,13.0,0.38461538461538464,0.0,0.0,L,M,JPN,1997.0,176.28571428571428,83.1875,3.58,0.5709342560553633,98.0,4.29,47.4,23.17,4.18,76.41
3405,SORANA CIRSTEA,0.5592592592592592,210.0,0.5476190476190477,60.0,0.6,R,F,ROU,1990.0,176.0,91.12691301686237,4.87,0.5464731347084288,2158.0,6.15,46.56,3.91,8.36,60.36
3407,SOWJANYA BAVISETTI,0.4214876033057851,109.0,0.42201834862385323,12.0,0.4166666666666667,L,F,IND,1993.0,172.13786827469158,60.05,1.3,0.15124234785740007,350.0,1.3,14.17,0.89,2.82,17.77
3411,STAN WAWRINKA,0.6504424778761062,188.0,0.648936170212766,38.0,0.6578947368421053,R,M,SUI,1985.0,183.0,116.51063463360028,15.68,0.6668358284699315,1436.0,4.36,55.27,9.8,5.76,71.18
3413,STEFAN KOZLOV,0.5219298245614035,195.0,0.5025641025641026,33.0,0.6363636363636364,R,M,USA,1998.0,187.53125,96.51329889754066,7.11,0.5873386067668843,1649.0,9.89,47.87,9.31,7.1,66.67
3417,STEFANIA RUBINI,0.5490196078431373,166.0,0.5783132530120482,38.0,0.42105263157894735,U,F,ITA,1992.0,166.83333333333334,60.22826086956522,5.12,0.2950755550955213,828.0,3.07,25.87,2.29,4.73,34.37
3419,STEFANIE TAN,0.5483870967741935,62.0,0.5483870967741935,0.0,0.0,R,F,SIN,1992.0,172.13786827469158,64.91281512605042,1.05,0.48660585052944416,546.0,3.15,33.42,1.66,5.06,26.27
3420,STEFANIE VOEGELE,0.5129151291512916,218.0,0.5229357798165137,53.0,0.4716981132075472,R,F,SUI,1990.0,170.0,85.94786897754523,7.23,0.5430947850026188,2126.0,5.06,46.61,4.62,7.63,57.62
3421,STEFANO NAPOLITANO,0.49612403100775193,232.0,0.5258620689655172,26.0,0.23076923076923078,R,M,ITA,1995.0,185.7058823529412,97.15480769230768,10.86,0.617188334579639,1766.0,5.05,51.0,12.69,7.08,69.8
3422,STEFANO TRAVAGLIA,0.585820895522388,199.0,0.6180904522613065,69.0,0.4927536231884058,R,M,ITA,1991.0,185.0,104.45862741722615,17.41,0.6387090493112009,1706.0,6.67,51.07,9.54,6.09,69.1
3423,STEFANOS TSITSIPAS,0.671957671957672,271.0,0.6457564575645757,107.0,0.7383177570093458,R,M,GRE,1998.0,193.0,108.64608204216408,14.31,0.6755748728589341,1855.0,4.74,54.38,9.16,5.17,70.24
3424,STEFFI CARRUTHERS,0.4838709677419355,62.0,0.4838709677419355,0.0,0.0,R,F,SAM,1993.0,172.13786827469158,62.342708333333334,2.39,0.46331556232546334,584.0,16.07,36.87,0.67,3.13,14.96
3427,STEPHANE ROBERT,0.4690721649484536,188.0,0.4787234042553192,6.0,0.16666666666666666,R,M,FRA,1980.0,185.0,86.79360930331805,12.36,0.5972593978207099,1441.0,10.01,46.61,12.06,7.04,68.07
3431,STEPHANIE MARIEL PETIT,0.631578947368421,76.0,0.631578947368421,0.0,0.0,R,F,ARG,1996.0,170.0,60.09375,5.23,0.29562629083642306,96.0,1.74,20.6,1.91,5.27,25.12
3432,STEPHANIE NEMTSOVA,0.41509433962264153,53.0,0.41509433962264153,0.0,0.0,R,F,USA,1998.0,173.1818181818182,59.75806451612903,0.0,0.08224993366940833,217.0,8.94,9.24,1.48,2.34,18.29
3433,STEPHANIE VOGT,0.32,25.0,0.32,0.0,0.0,R,F,LIE,1990.0,172.13786827469158,79.87132352941177,3.5,0.46672661870503596,223.0,4.41,35.93,3.28,7.34,51.46
3434,STEPHANIE WAGNER,0.5735294117647058,101.0,0.5742574257425742,35.0,0.5714285714285714,R,F,GER,1994.0,176.5,64.23894783377541,1.43,0.6082452910570239,1467.0,9.47,51.62,2.45,6.52,43.15
3435,STEVE DARCIS,0.6272189349112426,165.0,0.6303030303030303,4.0,0.5,R,M,BEL,1984.0,178.0,98.07988918837975,8.53,0.6312883386760842,1088.0,3.91,51.99,12.96,6.24,69.22
3436,STEVE JOHNSON,0.5387453874538746,216.0,0.5324074074074074,55.0,0.5636363636363636,R,M,USA,1990.0,188.0,103.88909589041096,16.83,0.6589186927618428,1520.0,6.38,52.85,15.14,6.22,73.64
3437,STEVEN DE WAARD,0.3448275862068966,29.0,0.3448275862068966,0.0,0.0,R,M,AUS,1991.0,187.07692307692307,74.72631578947369,8.75,0.606076479832373,194.0,9.43,49.26,6.8,8.01,71.06
3438,STEVEN DIEZ,0.49056603773584906,204.0,0.5098039215686274,61.0,0.4262295081967213,R,M,CAN,1991.0,188.57142857142856,96.01324786324787,3.71,0.590118838028169,1985.0,5.88,48.96,11.72,6.84,67.01
3439,STORM SANDERS,0.5546218487394958,67.0,0.5074626865671642,52.0,0.6153846153846154,L,F,AUS,1994.0,170.85714285714286,74.43682104059462,4.83,0.5238990200541501,869.0,5.47,45.55,4.89,7.89,54.94
3440,STRONG KIRCHHEIMER,0.3888888888888889,39.0,0.38461538461538464,15.0,0.4,U,M,USA,1995.0,187.53125,105.75108225108224,12.44,0.6329366609952654,339.0,5.9,52.97,14.8,7.88,72.91
3441,SU JEONG JANG,0.5724907063197026,237.0,0.5527426160337553,32.0,0.71875,R,F,KOR,1995.0,172.13786827469158,69.86578204404292,2.27,0.5120646869127247,2205.0,8.4,41.45,2.72,6.8,47.02
3442,SU WEI HSIEH,0.55,225.0,0.5733333333333334,35.0,0.4,R,F,TPE,1986.0,169.0,89.44327894327894,1.95,0.5541624558577961,2298.5,6.59,46.85,6.23,8.25,60.92
3446,SUMIT NAGAL,0.5380952380952381,149.0,0.5771812080536913,61.0,0.4426229508196721,R,M,IND,1997.0,183.8,98.55054283368307,3.19,0.5832887342788333,1619.0,5.96,48.63,7.99,7.56,64.91
3447,SUNAM JEONG,0.6528925619834711,121.0,0.6528925619834711,0.0,0.0,U,F,KOR,1996.0,172.13786827469158,62.85277275467149,0.07,0.511520696322605,930.0,1.55,43.05,1.96,4.74,32.69
3448,SUNG HEE HAN,0.5555555555555556,54.0,0.5555555555555556,0.0,0.0,R,F,KOR,1991.0,172.13786827469158,60.66666666666667,0.0,0.19204655674102813,216.0,3.57,11.71,1.09,3.81,27.61
3451,SURAJ R PRABODH,0.15384615384615385,12.0,0.16666666666666666,1.0,0.0,R,M,IND,1995.0,183.8,90.3409090909091,5.25,0.5322164948453608,98.0,4.83,44.33,17.58,8.28,74.75
3452,SUSAN BANDECCHI,0.5809128630705395,169.0,0.5502958579881657,72.0,0.6527777777777778,U,F,SUI,1998.0,171.33333333333334,61.51403818953324,1.85,0.5778755500887707,2645.0,8.84,45.61,2.09,5.45,34.85
3454,SUSANNE CELIK,0.584070796460177,106.0,0.5754716981132075,7.0,0.7142857142857143,R,F,SWE,1994.0,173.5,63.93488072211477,1.96,0.3099712580145921,550.0,3.49,19.7,1.86,4.77,32.62
3457,SUZY LARKIN,0.47560975609756095,82.0,0.47560975609756095,0.0,0.0,R,F,GBR,1992.0,177.71428571428572,60.3953488372093,1.22,0.27062611023419003,688.0,7.32,25.99,0.99,2.26,18.43
3460,SVETLANA KUZNETSOVA,0.59,171.0,0.6140350877192983,29.0,0.4482758620689655,R,F,RUS,1985.0,174.0,102.92765605622158,5.87,0.5745076435752651,1624.0,6.63,44.91,4.85,7.75,61.89
3462,SVIATLANA PIRAZHENKA,0.5306122448979592,145.0,0.5310344827586206,2.0,0.5,R,F,BLR,1992.0,177.25,60.887402452619845,2.17,0.5227030641749806,936.0,7.03,34.97,1.63,3.23,20.91
3463,SYBILLE GAUVAIN,0.5,16.0,0.5,0.0,0.0,U,F,FRA,1994.0,173.36363636363637,59.75,0.0,0.13099415204678364,72.0,5.81,13.16,1.44,2.89,11.19
3467,SZYMON WALKOW,0.3888888888888889,16.0,0.375,2.0,0.5,R,M,POL,1995.0,191.14285714285717,84.56493506493507,8.27,0.625,102.0,9.35,48.24,17.84,10.36,73.67
3468,TADEJA MAJERIC,0.6111111111111112,54.0,0.6111111111111112,0.0,0.0,R,F,SLO,1990.0,173.33333333333334,61.14285714285714,0.68,0.15225057042107445,189.0,4.04,15.8,2.02,4.67,30.97
3469,TAHA BAADI,0.23076923076923078,10.0,0.2,3.0,0.3333333333333333,U,M,CAN,2001.0,188.57142857142856,97.78333333333333,8.0,0.5881763527054108,103.0,5.91,47.75,18.62,11.35,75.89
3471,TAK KHUNN WANG,0.5544554455445545,90.0,0.5444444444444444,11.0,0.6363636363636364,R,M,FRA,1991.0,186.96153846153845,101.47162698412698,6.93,0.6033926108864717,724.0,5.96,50.4,11.66,6.5,67.73
3472,TAKANYI GARANGANGA,0.4189189189189189,74.0,0.4189189189189189,0.0,0.0,R,M,ZIM,1990.0,185.6747825006256,96.98724681170293,11.25,0.6006444375280261,479.0,11.6,44.23,13.18,7.72,71.56
3473,TAKUTO NIKI,0.4375,62.0,0.43548387096774194,2.0,0.5,U,M,JPN,1987.0,176.28571428571428,89.11309523809524,11.71,0.6190842907961834,403.0,5.35,49.94,11.33,6.57,68.68
3474,TALLON GRIEKSPOOR,0.5729166666666666,117.0,0.5128205128205128,75.0,0.6666666666666666,R,M,NED,1996.0,190.25,98.8160753880266,10.17,0.6290441918342639,1281.0,6.01,50.81,11.28,6.67,70.08
3476,TAMACHAN MOMKOONTHOD,0.4155844155844156,76.0,0.40789473684210525,1.0,1.0,U,F,THA,1997.0,172.13786827469158,59.53125,4.55,0.13770844540075308,0.0,0.91,10.88,1.69,3.38,21.68
3482,TAMARA KORPATSCH,0.56,246.0,0.5853658536585366,29.0,0.3448275862068966,R,F,GER,1995.0,176.5,76.56818181818181,2.26,0.5146133746249879,2729.0,10.15,46.41,3.51,6.78,51.83
3486,TAMARA ZIDANSEK,0.6601307189542484,246.0,0.6910569105691057,60.0,0.5333333333333333,R,F,SLO,1997.0,168.0,80.40027608530085,2.09,0.503146267392715,2727.0,5.95,42.1,3.56,7.59,49.86
3489,TAMIRA PASZEK,0.5855855855855856,70.0,0.5857142857142857,41.0,0.5853658536585366,R,F,AUT,1991.0,165.0,72.08745819397993,4.85,0.5314132789601121,917.0,7.43,45.31,3.17,5.77,36.22
3490,TAMMI PATTERSON,0.4375,80.0,0.4375,0.0,0.0,R,F,AUS,1990.0,170.85714285714286,62.48888888888889,4.1,0.2798436801855178,398.0,5.12,30.93,4.09,6.27,41.89
3495,TARA MOORE,0.45588235294117646,177.0,0.4689265536723164,27.0,0.37037037037037035,R,F,GBR,1992.0,177.71428571428572,68.86297587910491,4.48,0.5722084289045184,1983.0,15.94,50.05,4.14,7.71,47.49
3496,TARA WURTH,0.7297297297297297,0.0,0.0,74.0,0.7297297297297297,U,F,CRO,2002.0,180.0,61.06481481481481,4.38,0.5624270711785297,505.0,6.92,41.98,1.4,5.65,28.37
3497,TARO DANIEL,0.538235294117647,263.0,0.5285171102661597,77.0,0.5714285714285714,R,M,JPN,1993.0,176.28571428571428,104.42414117155685,6.34,0.6083167612768896,2428.0,6.08,50.05,12.1,6.06,69.34
3500,TATJANA MARIA,0.4981684981684982,255.0,0.5058823529411764,18.0,0.3888888888888889,R,F,GER,1987.0,176.5,81.02238085015028,9.42,0.547284797039939,2018.0,6.22,46.07,3.67,7.94,61.19
3502,TATSUMA ITO,0.5218978102189781,246.0,0.5487804878048781,28.0,0.2857142857142857,R,M,JPN,1988.0,180.0,98.11493087065605,8.6,0.6198769485120343,1717.0,6.87,50.24,13.67,6.55,69.78
3506,TAYLOR FRITZ,0.5739644970414202,271.0,0.5867158671586716,67.0,0.5223880597014925,R,M,USA,1997.0,193.0,99.93363402061856,19.19,0.653331269329189,1961.0,5.49,51.02,13.99,7.2,72.71
3508,TAYLOR TOWNSEND,0.6368159203980099,191.0,0.6492146596858639,10.0,0.4,L,F,USA,1996.0,173.1818181818182,76.33647260273972,4.54,0.5399018292593365,1497.0,4.28,44.21,3.64,7.31,54.25
3512,TELIANA PEREIRA,0.47058823529411764,130.0,0.46923076923076923,6.0,0.5,R,F,BRA,1988.0,172.13786827469158,70.95572916666666,1.31,0.5226432391637705,1071.0,4.77,36.68,3.63,6.95,48.78
3513,TEMUR ISMAILOV,0.36363636363636365,22.0,0.36363636363636365,0.0,0.0,R,M,UZB,1995.0,192.0,86.79464285714286,16.63,0.598646118642867,138.0,7.3,43.46,13.43,8.71,74.38
3514,TENA LUKAS,0.5098039215686274,214.0,0.5560747663551402,41.0,0.2682926829268293,U,F,CRO,1995.0,180.0,64.37338461538462,4.39,0.5016836816505426,2061.0,8.72,46.7,2.68,6.31,42.71
3515,TENNYS SANDGREN,0.5202952029520295,220.0,0.55,51.0,0.39215686274509803,R,M,USA,1991.0,188.0,102.50842880523732,16.33,0.6396225520413485,1680.0,5.17,49.82,9.81,5.81,71.63
3521,TEREZA MARTINCOVA,0.5482866043613707,236.0,0.5211864406779662,85.0,0.6235294117647059,R,F,CZE,1994.0,175.78571428571428,85.31161833855799,2.58,0.5473554552122136,2597.0,4.56,43.13,4.85,8.5,59.52
3522,TEREZA MIHALIKOVA,0.5361702127659574,205.0,0.5658536585365853,30.0,0.3333333333333333,R,F,SVK,1998.0,172.5,60.04128440366972,2.1,0.1484302433587219,763.0,4.19,15.12,1.94,4.17,28.22
3523,TEREZA MRDEZA,0.5555555555555556,217.0,0.5576036866359447,71.0,0.5492957746478874,R,F,CRO,1990.0,180.0,69.95625,0.08,0.475279047078812,2164.0,9.49,36.43,2.37,6.74,48.46
3525,TEREZA SMITKOVA,0.5795918367346938,200.0,0.56,45.0,0.6666666666666666,R,F,CZE,1994.0,175.78571428571428,70.30756871325038,11.59,0.5693046567787794,1798.0,8.43,50.96,3.48,6.84,48.42
3526,TESS SUGNAUX,0.5192307692307693,201.0,0.5422885572139303,59.0,0.4406779661016949,R,F,SUI,1995.0,171.33333333333334,60.168,3.19,0.17932139699381078,1004.0,2.22,15.59,1.92,4.17,26.59
3527,TESSAH ANDRIANJAFITRIMO,0.5616438356164384,223.0,0.5695067264573991,69.0,0.5362318840579711,R,F,FRA,1998.0,173.36363636363637,63.37661966463415,0.05,0.576120034001729,2765.0,4.71,49.8,3.13,6.92,43.72
3528,TEYMURAZ GABASHVILI,0.4339622641509434,201.0,0.4626865671641791,64.0,0.34375,R,M,RUS,1985.0,188.0,95.7827536231884,9.26,0.6091703056768559,1853.0,10.85,46.75,13.39,6.65,69.02
3530,THAI SON KWIATKOWSKI,0.5163398692810458,110.0,0.5363636363636364,43.0,0.46511627906976744,R,M,USA,1995.0,187.53125,101.5035066712282,14.38,0.6273860367820099,944.0,7.39,49.11,12.69,7.75,70.64
3531,THANASI KOKKINAKIS,0.5950413223140496,85.0,0.6,36.0,0.5833333333333334,R,M,AUS,1996.0,187.07692307692307,107.54747732426304,20.29,0.6599949450696967,623.0,6.79,50.93,12.18,6.61,71.42
3532,THEIVIYA SELVARAJOO,0.391304347826087,23.0,0.391304347826087,0.0,0.0,U,F,MAS,1994.0,172.13786827469158,76.42063492063492,0.75,0.48119821542383684,177.0,11.65,42.18,1.68,8.79,28.04
3534,THIAGO AGUSTIN TIRANTE,0.6037735849056604,4.0,0.25,49.0,0.6326530612244898,R,M,ARG,2001.0,184.5,99.24479166666666,5.77,0.6279901017321968,309.0,4.24,51.65,5.39,6.08,66.33
3535,THIAGO MONTEIRO,0.5546666666666666,297.0,0.5622895622895623,78.0,0.5256410256410257,L,M,BRA,1994.0,183.0,108.99821510824505,9.16,0.6443407637808882,2369.0,4.53,52.07,11.25,6.07,70.49
3536,THIAGO SEYBOTH WILD,0.4744525547445255,74.0,0.5135135135135135,63.0,0.42857142857142855,R,M,BRA,2000.0,184.53846153846155,105.67190170940171,10.33,0.6199354968756299,897.0,7.14,50.99,7.54,6.43,68.88
3537,THIEMO DE BAKKER,0.42452830188679247,106.0,0.42452830188679247,0.0,0.0,R,M,NED,1988.0,193.0,97.59489981785063,15.21,0.6263722708770199,713.0,3.59,48.33,10.93,6.48,71.71
3539,THOMAS FABBIANO,0.5084175084175084,258.0,0.5310077519379846,39.0,0.358974358974359,R,M,ITA,1989.0,185.7058823529412,100.4843735825093,3.84,0.6094509293126348,2199.0,5.37,51.04,13.75,6.66,69.08
3540,THOMAS FANCUTT,0.425531914893617,43.0,0.46511627906976744,4.0,0.0,R,M,AUS,1995.0,187.07692307692307,84.73611111111111,20.42,0.6277394175923147,278.0,11.16,46.77,10.03,6.32,72.33
3541,THOMAZ BELLUCCI,0.47844827586206895,198.0,0.4898989898989899,34.0,0.4117647058823529,L,M,BRA,1988.0,188.0,103.47178169905442,9.06,0.6066020769275396,1640.0,8.16,50.73,8.72,7.2,67.71
3542,TI CHEN,0.3333333333333333,75.0,0.3333333333333333,0.0,0.0,R,M,TPE,1983.0,183.0,94.15,4.87,0.5709487327270304,546.0,4.27,46.26,17.39,6.55,70.03
3543,TIAGO CACAO,0.34782608695652173,10.0,0.3,13.0,0.38461538461538464,R,M,POR,1998.0,179.8,102.0375,2.98,0.5587236931432451,165.0,6.07,46.83,6.16,5.85,65.3
3544,TIAGO LOPES,0.5384615384615384,13.0,0.5384615384615384,0.0,0.0,R,M,BRA,1987.0,184.53846153846155,88.17857142857143,5.67,0.6116279069767442,95.0,10.02,48.34,7.17,14.75,68.44
3549,TIM PUETZ,0.5657894736842105,74.0,0.5675675675675675,2.0,0.5,R,M,GER,1988.0,187.44,96.5214940098661,17.85,0.6471980899564076,431.0,9.64,52.18,12.37,8.57,69.99
3550,TIM SMYCZEK,0.5215311004784688,209.0,0.5215311004784688,0.0,0.0,R,M,USA,1988.0,175.0,90.72160550458716,11.45,0.6214089760857644,1422.0,5.0,50.53,10.1,7.49,70.18
3551,TIM VAN RIJTHOVEN,0.5454545454545454,71.0,0.5070422535211268,39.0,0.6153846153846154,R,M,NED,1997.0,190.25,96.17,17.71,0.6641028874038583,593.0,6.11,52.7,9.15,6.81,72.51
3552,TIMEA BABOS,0.4847328244274809,221.0,0.5113122171945701,41.0,0.34146341463414637,R,F,HUN,1993.0,179.0,95.67147856517936,9.57,0.586675086832965,2003.0,8.42,45.55,8.09,7.88,65.19
3553,TIMEA BACSINSZKY,0.547945205479452,146.0,0.547945205479452,0.0,0.0,R,F,SUI,1989.0,171.33333333333334,96.74905303030303,3.06,0.5389542108785011,1180.0,4.76,44.29,2.9,6.9,57.09
3555,TIMOFEY SKATOV,0.5789473684210527,5.0,0.2,33.0,0.6363636363636364,R,M,RUS,2001.0,187.26666666666668,116.53977272727272,1.41,0.5830182193193537,318.0,3.99,51.99,9.29,9.29,68.06
3556,TIMUR KHABIBULIN,0.3269230769230769,50.0,0.34,2.0,0.0,R,M,KAZ,1995.0,188.4,78.59831932773109,10.78,0.5803571428571429,403.0,14.73,43.98,12.71,8.24,69.7
3562,TOBIAS KAMKE,0.5238095238095238,237.0,0.5358649789029536,57.0,0.47368421052631576,R,M,GER,1986.0,180.0,88.70097402597402,4.19,0.6103319191415024,1904.0,7.7,51.02,12.32,7.39,68.81
3563,TOBIAS SIMON,0.5157894736842106,79.0,0.5316455696202531,16.0,0.4375,R,M,GER,1991.0,187.44,90.56188997338066,35.39,0.7000713775874375,351.0,10.48,53.27,15.28,7.36,75.8
3564,TOM FAWCETT,0.3902439024390244,41.0,0.3902439024390244,0.0,0.0,U,M,USA,1995.0,187.53125,92.79249999999999,12.56,0.5985279357644697,325.0,12.27,44.96,8.69,9.64,69.72
3565,TOM JOMBY,0.3103448275862069,29.0,0.3103448275862069,0.0,0.0,R,M,FRA,1991.0,186.96153846153845,81.36666666666667,17.19,0.5932853717026378,210.0,9.19,48.08,13.1,6.63,73.64
3566,TOM KOCEVAR DESMAN,0.2222222222222222,18.0,0.2222222222222222,0.0,0.0,R,M,SLO,1990.0,184.0,95.66071428571428,10.24,0.6014492753623188,131.0,10.24,50.53,14.88,6.88,72.0
3567,TOMAS BERDYCH,0.6265822784810127,158.0,0.6265822784810127,0.0,0.0,R,M,CZE,1985.0,196.0,110.02876219825373,16.92,0.6666405085144785,885.0,5.48,51.36,15.2,6.49,72.83
3568,TOMAS LIPOVSEK PUCHES,0.4342105263157895,75.0,0.44,1.0,0.0,U,M,ARG,1993.0,184.5,91.24806201550388,4.99,0.5523085914669784,617.0,7.02,45.51,4.37,8.21,64.4
3569,TOMAS MACHAC,0.6590909090909091,21.0,0.6666666666666666,67.0,0.6567164179104478,R,M,CZE,2000.0,190.375,92.41206896551724,8.92,0.6316480630334865,495.0,3.58,53.41,12.14,6.94,67.66
3570,TOMAS MARTIN ETCHEVERRY,0.6347826086956522,20.0,0.4,95.0,0.6842105263157895,R,M,ARG,1999.0,184.5,109.48760600130464,7.76,0.6375457644236838,653.0,2.88,50.7,7.06,6.17,65.92
3571,TOMAS PAPIK,0.42857142857142855,14.0,0.42857142857142855,0.0,0.0,U,M,CZE,1994.0,190.375,73.4375,11.01,0.6482525366403608,82.0,8.81,48.54,13.01,8.44,70.65
3573,TOMISLAV BRKIC,0.4126984126984127,124.0,0.41935483870967744,2.0,0.0,R,M,BIH,1990.0,182.5,93.81548856548856,8.5,0.606656436600398,914.0,7.09,48.71,11.51,7.19,70.67
